,facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
82,NJD980528996,NBSA-SF5,Newark Bay Diamond Alkali,,,SF5,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 13:31:00,N,,0,37,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF5,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389728,PLASIND,Plasticity Index,,16.0,16.0,%,,Yes,Y,,,,,,,,,16.0,16.0,%,TRG,-74.1245752,40.6944483,,,-0.6069536,0,-1.213907,-74.1245752,40.6944483,,,Atterberg Sample grabbed from surface of core,N,TEIR1
83,NJD980528996,NBSA-SF5,Newark Bay Diamond Alkali,,,SF5,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 13:31:00,N,,0,37,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF5,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389728,PLASLIM,Plastic Limit,,18.0,18.0,%,,Yes,Y,,,,,,,,,18.0,18.0,%,TRG,-74.1245752,40.6944483,,,-0.6069536,0,-1.213907,-74.1245752,40.6944483,,,Atterberg Sample grabbed from surface of core,N,TEIR1
84,NJD980528996,NBSA-SF5A,Newark Bay Diamond Alkali,,,SF5A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 13:31:00,N,,0,37,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF5A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389729,LIQLIM,Liquid Limit,,30.0,30.0,%,,Yes,Y,,,,,,,,,30.0,30.0,%,TRG,-74.1245752,40.6944483,,,-0.6069536,0,-1.213907,-74.1245752,40.6944483,,,"Water Depth = 6 ft. Light low density layer on surface, sediment changes from tan/gray to darker gray at 9 cm. Color changes again to a reddish brown  around 24 cm.",N,TEIR1
85,NJD980528996,NBSA-SF5A,Newark Bay Diamond Alkali,,,SF5A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 13:31:00,N,,0,37,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF5A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389729,PLASIND,Plasticity Index,,11.0,11.0,%,,Yes,Y,,,,,,,,,11.0,11.0,%,TRG,-74.1245752,40.6944483,,,-0.6069536,0,-1.213907,-74.1245752,40.6944483,,,"Water Depth = 6 ft. Light low density layer on surface, sediment changes from tan/gray to darker gray at 9 cm. Color changes again to a reddish brown  around 24 cm.",N,TEIR1
86,NJD980528996,NBSA-SF5A,Newark Bay Diamond Alkali,,,SF5A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 13:31:00,N,,0,37,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF5A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389729,PLASLIM,Plastic Limit,,19.0,19.0,%,,Yes,Y,,,,,,,,,19.0,19.0,%,TRG,-74.1245752,40.6944483,,,-0.6069536,0,-1.213907,-74.1245752,40.6944483,,,"Water Depth = 6 ft. Light low density layer on surface, sediment changes from tan/gray to darker gray at 9 cm. Color changes again to a reddish brown  around 24 cm.",N,TEIR1
87,NJD980528996,NBSA-SF5C,Newark Bay Diamond Alkali,,,SF5C,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 14:40:00,N,,0,34,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF5B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389730,LIQLIM,Liquid Limit,,29.0,29.0,%,,Yes,Y,,,,,,,,,29.0,29.0,%,TRG,-74.1246091,40.694461,,,-0.5577411,0,-1.115482,-74.1246091,40.694461,,,"SF5B rejected, replaced by SF5C. Sample analyzed as SF5B (LBG corrected sample ID from 5B to 5C). Water Depth=4 ft. Low density fluff layer on core surface. Color change: 0-4 cm light gray, 4-19 cm dark gray, 19-39 cm reddish brown clay material.",N,TEIR1
88,NJD980528996,NBSA-SF5C,Newark Bay Diamond Alkali,,,SF5C,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 14:40:00,N,,0,34,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF5B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389730,PLASIND,Plasticity Index,,8.0,8.0,%,,Yes,Y,,,,,,,,,8.0,8.0,%,TRG,-74.1246091,40.694461,,,-0.5577411,0,-1.115482,-74.1246091,40.694461,,,"SF5B rejected, replaced by SF5C. Sample analyzed as SF5B (LBG corrected sample ID from 5B to 5C). Water Depth=4 ft. Low density fluff layer on core surface. Color change: 0-4 cm light gray, 4-19 cm dark gray, 19-39 cm reddish brown clay material.",N,TEIR1
89,NJD980528996,NBSA-SF5C,Newark Bay Diamond Alkali,,,SF5C,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 14:40:00,N,,0,34,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF5B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389730,PLASLIM,Plastic Limit,,21.0,21.0,%,,Yes,Y,,,,,,,,,21.0,21.0,%,TRG,-74.1246091,40.694461,,,-0.5577411,0,-1.115482,-74.1246091,40.694461,,,"SF5B rejected, replaced by SF5C. Sample analyzed as SF5B (LBG corrected sample ID from 5B to 5C). Water Depth=4 ft. Low density fluff layer on core surface. Color change: 0-4 cm light gray, 4-19 cm dark gray, 19-39 cm reddish brown clay material.",N,TEIR1
90,NJD980528996,NBSA-SF6,Newark Bay Diamond Alkali,,,SF6,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 09:00:00,N,,0,25,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389731,LIQLIM,Liquid Limit,,40.0,40.0,%,,Yes,Y,,,,,,,,,40.0,40.0,%,TRG,-74.1221706,40.6939655,,,-0.4101037,0,-0.8202075,-74.1221706,40.6939655,,,Atterberg Sample grabbed from surface of core,N,TEIR1
91,NJD980528996,NBSA-SF6,Newark Bay Diamond Alkali,,,SF6,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 09:00:00,N,,0,25,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389731,PLASIND,Plasticity Index,,21.0,21.0,%,,Yes,Y,,,,,,,,,21.0,21.0,%,TRG,-74.1221706,40.6939655,,,-0.4101037,0,-0.8202075,-74.1221706,40.6939655,,,Atterberg Sample grabbed from surface of core,N,TEIR1
92,NJD980528996,NBSA-SF6,Newark Bay Diamond Alkali,,,SF6,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 09:00:00,N,,0,25,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389731,PLASLIM,Plastic Limit,,19.0,19.0,%,,Yes,Y,,,,,,,,,19.0,19.0,%,TRG,-74.1221706,40.6939655,,,-0.4101037,0,-0.8202075,-74.1221706,40.6939655,,,Atterberg Sample grabbed from surface of core,N,TEIR1
93,NJD980528996,NBSA-SF6A,Newark Bay Diamond Alkali,,,SF6A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 09:00:00,N,,0,25,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389732,LIQLIM,Liquid Limit,,44.0,44.0,%,,Yes,Y,,,,,,,,,44.0,44.0,%,TRG,-74.1221706,40.6939655,,,-0.4101037,0,-0.8202075,-74.1221706,40.6939655,,,"Water Depth = 44 ft. Coarse sand with some intermixed clay, leaves and seaweed, piece of whoolen material found in sample.",N,TEIR1
94,NJD980528996,NBSA-SF6A,Newark Bay Diamond Alkali,,,SF6A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 09:00:00,N,,0,25,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389732,PLASIND,Plasticity Index,,22.0,22.0,%,,Yes,Y,,,,,,,,,22.0,22.0,%,TRG,-74.1221706,40.6939655,,,-0.4101037,0,-0.8202075,-74.1221706,40.6939655,,,"Water Depth = 44 ft. Coarse sand with some intermixed clay, leaves and seaweed, piece of whoolen material found in sample.",N,TEIR1
95,NJD980528996,NBSA-SF6A,Newark Bay Diamond Alkali,,,SF6A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 09:00:00,N,,0,25,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389732,PLASLIM,Plastic Limit,,22.0,22.0,%,,Yes,Y,,,,,,,,,22.0,22.0,%,TRG,-74.1221706,40.6939655,,,-0.4101037,0,-0.8202075,-74.1221706,40.6939655,,,"Water Depth = 44 ft. Coarse sand with some intermixed clay, leaves and seaweed, piece of whoolen material found in sample.",N,TEIR1
96,NJD980528996,NBSA-SF6B,Newark Bay Diamond Alkali,,,SF6B,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 10:20:00,N,,0,17,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389733,LIQLIM,Liquid Limit,,,,%,,Yes,<,,,,,,,,,,,%,TRG,-74.1222411,40.6940061,,,-0.2788706,0,-0.5577411,-74.1222411,40.6940061,,,"SF6B was rejected due to unacceptable recovery. Water Depth = 45 ft. Coarse sandy material, little debris or seaweed. Low recovery (17 cm).",N,TEIR1
97,NJD980528996,NBSA-SF6B,Newark Bay Diamond Alkali,,,SF6B,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 10:20:00,N,,0,17,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389733,PLASIND,Plasticity Index,,,,%,,Yes,<,,,,,,,,,,,%,TRG,-74.1222411,40.6940061,,,-0.2788706,0,-0.5577411,-74.1222411,40.6940061,,,"SF6B was rejected due to unacceptable recovery. Water Depth = 45 ft. Coarse sandy material, little debris or seaweed. Low recovery (17 cm).",N,TEIR1
98,NJD980528996,NBSA-SF6B,Newark Bay Diamond Alkali,,,SF6B,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 10:20:00,N,,0,17,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389733,PLASLIM,Plastic Limit,,,,%,,Yes,<,,,,,,,,,,,%,TRG,-74.1222411,40.6940061,,,-0.2788706,0,-0.5577411,-74.1222411,40.6940061,,,"SF6B was rejected due to unacceptable recovery. Water Depth = 45 ft. Coarse sandy material, little debris or seaweed. Low recovery (17 cm).",N,TEIR1
99,NJD980528996,NBSA-SF6C,Newark Bay Diamond Alkali,,,SF6C,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 10:50:00,N,,0,23,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6C,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389734,LIQLIM,Liquid Limit,,,,%,,Yes,<,,,,,,,,,,,%,TRG,-74.1222596,40.693979,,,-0.3772955,0,-0.7545909,-74.1222596,40.693979,,,"Water Depth = 45 ft. Core contains some debris at surface, overall acceptable core. Color change: 0 cm - 3 cm tan sediment with small shells snd other debris present, changes into a dark gray, sandy material at 3 cm to bottom of core.",N,TEIR1
100,NJD980528996,NBSA-SF6C,Newark Bay Diamond Alkali,,,SF6C,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 10:50:00,N,,0,23,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6C,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389734,PLASIND,Plasticity Index,,,,%,,Yes,<,,,,,,,,,,,%,TRG,-74.1222596,40.693979,,,-0.3772955,0,-0.7545909,-74.1222596,40.693979,,,"Water Depth = 45 ft. Core contains some debris at surface, overall acceptable core. Color change: 0 cm - 3 cm tan sediment with small shells snd other debris present, changes into a dark gray, sandy material at 3 cm to bottom of core.",N,TEIR1
101,NJD980528996,NBSA-SF6C,Newark Bay Diamond Alkali,,,SF6C,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 10:50:00,N,,0,23,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF6C,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389734,PLASLIM,Plastic Limit,,,,%,,Yes,<,,,,,,,,,,,%,TRG,-74.1222596,40.693979,,,-0.3772955,0,-0.7545909,-74.1222596,40.693979,,,"Water Depth = 45 ft. Core contains some debris at surface, overall acceptable core. Color change: 0 cm - 3 cm tan sediment with small shells snd other debris present, changes into a dark gray, sandy material at 3 cm to bottom of core.",N,TEIR1
102,NJD980528996,NBSA-SF7,Newark Bay Diamond Alkali,,,SF7,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 15:34:59,N,,0,51,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF7,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389735,LIQLIM,Liquid Limit,,42.0,42.0,%,,Yes,Y,,,,,,,,,42.0,42.0,%,TRG,-74.1202077,40.6861228,,,-0.8366116,0,-1.673223,-74.1202077,40.6861228,,,Atterberg Sample grabbed from surface of core,N,TEIR1
103,NJD980528996,NBSA-SF7,Newark Bay Diamond Alkali,,,SF7,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 15:34:59,N,,0,51,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF7,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389735,PLASIND,Plasticity Index,,16.0,16.0,%,,Yes,Y,,,,,,,,,16.0,16.0,%,TRG,-74.1202077,40.6861228,,,-0.8366116,0,-1.673223,-74.1202077,40.6861228,,,Atterberg Sample grabbed from surface of core,N,TEIR1
104,NJD980528996,NBSA-SF7,Newark Bay Diamond Alkali,,,SF7,Atterberg Limits Surface Sediment Grab Sample,2012-10-17 15:34:59,N,,0,51,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF7,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389735,PLASLIM,Plastic Limit,,26.0,26.0,%,,Yes,Y,,,,,,,,,26.0,26.0,%,TRG,-74.1202077,40.6861228,,,-0.8366116,0,-1.673223,-74.1202077,40.6861228,,,Atterberg Sample grabbed from surface of core,N,TEIR1
105,NJD980528996,NBSA-SF7A,Newark Bay Diamond Alkali,,,SF7A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 15:35:00,N,,0,51,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF7A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389736,LIQLIM,Liquid Limit,,49.0,49.0,%,,Yes,Y,,,,,,,,,49.0,49.0,%,TRG,-74.1202077,40.6861228,,,-0.8366116,0,-1.673223,-74.1202077,40.6861228,,,"Water Depth = 6 ft. First 7 cm light brown, below 7 cm remainder of core is dark gray.",N,TEIR1
106,NJD980528996,NBSA-SF7A,Newark Bay Diamond Alkali,,,SF7A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 15:35:00,N,,0,51,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF7A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389736,PLASIND,Plasticity Index,,23.0,23.0,%,,Yes,Y,,,,,,,,,23.0,23.0,%,TRG,-74.1202077,40.6861228,,,-0.8366116,0,-1.673223,-74.1202077,40.6861228,,,"Water Depth = 6 ft. First 7 cm light brown, below 7 cm remainder of core is dark gray.",N,TEIR1
107,NJD980528996,NBSA-SF7A,Newark Bay Diamond Alkali,,,SF7A,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 15:35:00,N,,0,51,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF7A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389736,PLASLIM,Plastic Limit,,26.0,26.0,%,,Yes,Y,,,,,,,,,26.0,26.0,%,TRG,-74.1202077,40.6861228,,,-0.8366116,0,-1.673223,-74.1202077,40.6861228,,,"Water Depth = 6 ft. First 7 cm light brown, below 7 cm remainder of core is dark gray.",N,TEIR1
108,NJD980528996,NBSA-SF7C,Newark Bay Diamond Alkali,,,SF7C,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 15:55:00,N,,0,43,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF7B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389737,LIQLIM,Liquid Limit,,45.0,45.0,%,,Yes,Y,,,,,,,,,45.0,45.0,%,TRG,-74.1202289,40.6860839,,,-0.7053785,0,-1.410757,-74.1202289,40.6860839,,,"SF7B was rejected due to disturbed surface, SF7C replaced rejected SF7B. Atterberg Limits Analyzed as SF7B  (LBG corrected sample ID from 7B to 7C). Water Depth = 6 ft. First 3 cm light brown, from 3 cm to bottom of core sediment is dark gray.",N,TEIR1
109,NJD980528996,NBSA-SF7C,Newark Bay Diamond Alkali,,,SF7C,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 15:55:00,N,,0,43,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF7B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389737,PLASIND,Plasticity Index,,18.0,18.0,%,,Yes,Y,,,,,,,,,18.0,18.0,%,TRG,-74.1202289,40.6860839,,,-0.7053785,0,-1.410757,-74.1202289,40.6860839,,,"SF7B was rejected due to disturbed surface, SF7C replaced rejected SF7B. Atterberg Limits Analyzed as SF7B  (LBG corrected sample ID from 7B to 7C). Water Depth = 6 ft. First 3 cm light brown, from 3 cm to bottom of core sediment is dark gray.",N,TEIR1
110,NJD980528996,NBSA-SF7C,Newark Bay Diamond Alkali,,,SF7C,Atterberg Limits Core Bottom Sediment Sample,2012-10-17 15:55:00,N,,0,43,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF7B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389737,PLASLIM,Plastic Limit,,27.0,27.0,%,,Yes,Y,,,,,,,,,27.0,27.0,%,TRG,-74.1202289,40.6860839,,,-0.7053785,0,-1.410757,-74.1202289,40.6860839,,,"SF7B was rejected due to disturbed surface, SF7C replaced rejected SF7B. Atterberg Limits Analyzed as SF7B  (LBG corrected sample ID from 7B to 7C). Water Depth = 6 ft. First 3 cm light brown, from 3 cm to bottom of core sediment is dark gray.",N,TEIR1
111,NJD980528996,NBSA-SF8,Newark Bay Diamond Alkali,,,SF8,Atterberg Limits Surface Sediment Grab Sample,2012-10-18 11:06:00,N,,0,30,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF8,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389738,LIQLIM,Liquid Limit,,88.0,88.0,%,,Yes,Y,,,,,,,,,88.0,88.0,%,TRG,-74.1310235,40.6790491,,,-0.4921245,0,-0.984249,-74.1310235,40.6790491,,,Water Depth = 39 ft. Van Veen Surface Grab Samples - 6 buckets filled. Bucket #1 filled with previous core rejects.,N,TEIR1
112,NJD980528996,NBSA-SF8,Newark Bay Diamond Alkali,,,SF8,Atterberg Limits Surface Sediment Grab Sample,2012-10-18 11:06:00,N,,0,30,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF8,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389738,PLASIND,Plasticity Index,,60.0,60.0,%,,Yes,Y,,,,,,,,,60.0,60.0,%,TRG,-74.1310235,40.6790491,,,-0.4921245,0,-0.984249,-74.1310235,40.6790491,,,Water Depth = 39 ft. Van Veen Surface Grab Samples - 6 buckets filled. Bucket #1 filled with previous core rejects.,N,TEIR1
113,NJD980528996,NBSA-SF8,Newark Bay Diamond Alkali,,,SF8,Atterberg Limits Surface Sediment Grab Sample,2012-10-18 11:06:00,N,,0,30,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF8,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389738,PLASLIM,Plastic Limit,,28.0,28.0,%,,Yes,Y,,,,,,,,,28.0,28.0,%,TRG,-74.1310235,40.6790491,,,-0.4921245,0,-0.984249,-74.1310235,40.6790491,,,Water Depth = 39 ft. Van Veen Surface Grab Samples - 6 buckets filled. Bucket #1 filled with previous core rejects.,N,TEIR1
114,NJD980528996,NBSA-SF8A,Newark Bay Diamond Alkali,,,SF8A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 09:09:00,N,,0,29,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF8A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389739,LIQLIM,Liquid Limit,,86.0,86.0,%,,Yes,Y,,,,,,,,,86.0,86.0,%,TRG,-74.1310235,40.6790491,,,-0.4757203,0,-0.9514407,-74.1310235,40.6790491,,,Water Depth = 39 ft. 5 total attempts to attain acceptable recovery. Color change at 11 cm from light brown to dark brown.,N,TEIR1
115,NJD980528996,NBSA-SF8A,Newark Bay Diamond Alkali,,,SF8A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 09:09:00,N,,0,29,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF8A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389739,PLASIND,Plasticity Index,,54.0,54.0,%,,Yes,Y,,,,,,,,,54.0,54.0,%,TRG,-74.1310235,40.6790491,,,-0.4757203,0,-0.9514407,-74.1310235,40.6790491,,,Water Depth = 39 ft. 5 total attempts to attain acceptable recovery. Color change at 11 cm from light brown to dark brown.,N,TEIR1
116,NJD980528996,NBSA-SF8A,Newark Bay Diamond Alkali,,,SF8A,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 09:09:00,N,,0,29,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF8A,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389739,PLASLIM,Plastic Limit,,32.0,32.0,%,,Yes,Y,,,,,,,,,32.0,32.0,%,TRG,-74.1310235,40.6790491,,,-0.4757203,0,-0.9514407,-74.1310235,40.6790491,,,Water Depth = 39 ft. 5 total attempts to attain acceptable recovery. Color change at 11 cm from light brown to dark brown.,N,TEIR1
117,NJD980528996,NBSA-SF8B,Newark Bay Diamond Alkali,,,SF8B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 10:35:00,N,,0,34,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF8B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389740,LIQLIM,Liquid Limit,,94.0,94.0,%,,Yes,Y,,,,,,,,,94.0,94.0,%,TRG,-74.1310235,40.6790491,,,-0.5577411,0,-1.115482,-74.1310235,40.6790491,,,"Water Depth = 39 ft. Light tan near surface, darker second layer between 7 cm - 9 cm, and even darker 3rd layer between 20 cm - 21 cm.",N,TEIR1
118,NJD980528996,NBSA-SF8B,Newark Bay Diamond Alkali,,,SF8B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 10:35:00,N,,0,34,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF8B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389740,PLASIND,Plasticity Index,,62.0,62.0,%,,Yes,Y,,,,,,,,,62.0,62.0,%,TRG,-74.1310235,40.6790491,,,-0.5577411,0,-1.115482,-74.1310235,40.6790491,,,"Water Depth = 39 ft. Light tan near surface, darker second layer between 7 cm - 9 cm, and even darker 3rd layer between 20 cm - 21 cm.",N,TEIR1
119,NJD980528996,NBSA-SF8B,Newark Bay Diamond Alkali,,,SF8B,Atterberg Limits Core Bottom Sediment Sample,2012-10-18 10:35:00,N,,0,34,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF8B,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389740,PLASLIM,Plastic Limit,,32.0,32.0,%,,Yes,Y,,,,,,,,,32.0,32.0,%,TRG,-74.1310235,40.6790491,,,-0.5577411,0,-1.115482,-74.1310235,40.6790491,,,"Water Depth = 39 ft. Light tan near surface, darker second layer between 7 cm - 9 cm, and even darker 3rd layer between 20 cm - 21 cm.",N,TEIR1
120,NJD980528996,NBSA-SF9,Newark Bay Diamond Alkali,,,SF9,Atterberg Limits Surface Sediment Grab Sample,2012-10-18 15:42:00,N,,0,30,cm,,SE,,,,2012 LBG Newark Bay SedFlume Atterberg,,,,LB,SF9,SE,DRY,GTPB,D4318,2012-12-12,,T,INITIAL,,,,GTX12408,,1,,,389741,LIQLIM,Liquid Limit,,85.0,85.0,%,,Yes,Y,,,,,,,,,85.0,85.0,%,TRG,-74.1278859,40.6776663,,,-0.4921245,0,-0.984249,-74.1278859,40.6776663,,,Water Depth = 7.5 ft. Van Veen Surface Grab - 3 buckets filled.,N,TEIR1
