,facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
3853,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-7.48-FRES,10B-E02-C202-7.48-FRES,2010-03-16 12:49:00,N,,7.48,7.48,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55476,TEMP,Temperature,,4.96,4.96,deg c,,Yes,Y,,,,,,,,,4.96,4.96,deg c,TRG,-74.1610145343,40.7348597205,4.68,PR,-7.48,-7.48,-7.48,-74.161014534267,40.734859720471,,,,,
3854,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-7.48-FRES,10B-E02-C202-7.48-FRES,2010-03-16 12:49:00,N,,7.48,7.48,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55476,TURB,Turbidity,,123.16,123.16,ntu,,Yes,Y,,,,,,,,,123.16,123.16,ntu,TRG,-74.1610145343,40.7348597205,4.68,PR,-7.48,-7.48,-7.48,-74.161014534267,40.734859720471,,,,N,
3855,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-7.87-FRES,10B-E02-C202-7.87-FRES,2010-03-16 12:49:00,N,,7.87,7.87,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55477,OBS,OBS,,1.251,1.251,volts,,Yes,Y,,,,,,,,,1.251,1.251,volts,TRG,-74.1610145343,40.7348597205,4.68,PR,-7.87,-7.87,-7.87,-74.161014534267,40.734859720471,,,,,
3856,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-7.87-FRES,10B-E02-C202-7.87-FRES,2010-03-16 12:49:00,N,,7.87,7.87,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55477,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1610145343,40.7348597205,4.68,PR,-7.87,-7.87,-7.87,-74.161014534267,40.734859720471,,,,,
3857,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-7.87-FRES,10B-E02-C202-7.87-FRES,2010-03-16 12:49:00,N,,7.87,7.87,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55477,TEMP,Temperature,,4.95,4.95,deg c,,Yes,Y,,,,,,,,,4.95,4.95,deg c,TRG,-74.1610145343,40.7348597205,4.68,PR,-7.87,-7.87,-7.87,-74.161014534267,40.734859720471,,,,,
3858,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-7.87-FRES,10B-E02-C202-7.87-FRES,2010-03-16 12:49:00,N,,7.87,7.87,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55477,TURB,Turbidity,,125.13,125.13,ntu,,Yes,Y,,,,,,,,,125.13,125.13,ntu,TRG,-74.1610145343,40.7348597205,4.68,PR,-7.87,-7.87,-7.87,-74.161014534267,40.734859720471,,,,N,
3859,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-8.27-FRES,10B-E02-C202-8.27-FRES,2010-03-16 12:49:00,N,,8.27,8.27,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55478,OBS,OBS,,1.267,1.267,volts,,Yes,Y,,,,,,,,,1.267,1.267,volts,TRG,-74.1610145343,40.7348597205,4.68,PR,-8.27,-8.27,-8.27,-74.161014534267,40.734859720471,,,,,
3860,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-8.27-FRES,10B-E02-C202-8.27-FRES,2010-03-16 12:49:00,N,,8.27,8.27,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55478,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1610145343,40.7348597205,4.68,PR,-8.27,-8.27,-8.27,-74.161014534267,40.734859720471,,,,,
3861,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-8.27-FRES,10B-E02-C202-8.27-FRES,2010-03-16 12:49:00,N,,8.27,8.27,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55478,TEMP,Temperature,,4.95,4.95,deg c,,Yes,Y,,,,,,,,,4.95,4.95,deg c,TRG,-74.1610145343,40.7348597205,4.68,PR,-8.27,-8.27,-8.27,-74.161014534267,40.734859720471,,,,,
3862,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-8.27-FRES,10B-E02-C202-8.27-FRES,2010-03-16 12:49:00,N,,8.27,8.27,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55478,TURB,Turbidity,,126.66,126.66,ntu,,Yes,Y,,,,,,,,,126.66,126.66,ntu,TRG,-74.1610145343,40.7348597205,4.68,PR,-8.27,-8.27,-8.27,-74.161014534267,40.734859720471,,,,N,
3863,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-8.66-FRES,10B-E02-C202-8.66-FRES,2010-03-16 12:49:00,N,,8.66,8.66,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55479,OBS,OBS,,1.273,1.273,volts,,Yes,Y,,,,,,,,,1.273,1.273,volts,TRG,-74.1610145343,40.7348597205,4.68,PR,-8.66,-8.66,-8.66,-74.161014534267,40.734859720471,,,,,
3864,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-8.66-FRES,10B-E02-C202-8.66-FRES,2010-03-16 12:49:00,N,,8.66,8.66,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55479,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1610145343,40.7348597205,4.68,PR,-8.66,-8.66,-8.66,-74.161014534267,40.734859720471,,,,,
3865,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-8.66-FRES,10B-E02-C202-8.66-FRES,2010-03-16 12:49:00,N,,8.66,8.66,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55479,TEMP,Temperature,,4.95,4.95,deg c,,Yes,Y,,,,,,,,,4.95,4.95,deg c,TRG,-74.1610145343,40.7348597205,4.68,PR,-8.66,-8.66,-8.66,-74.161014534267,40.734859720471,,,,,
3866,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-8.66-FRES,10B-E02-C202-8.66-FRES,2010-03-16 12:49:00,N,,8.66,8.66,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55479,TURB,Turbidity,,127.34,127.34,ntu,,Yes,Y,,,,,,,,,127.34,127.34,ntu,TRG,-74.1610145343,40.7348597205,4.68,PR,-8.66,-8.66,-8.66,-74.161014534267,40.734859720471,,,,N,
3867,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.06-FRES,10B-E02-C202-9.06-FRES,2010-03-16 12:49:00,N,,9.06,9.06,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55480,OBS,OBS,,1.225,1.225,volts,,Yes,Y,,,,,,,,,1.225,1.225,volts,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.06,-9.06,-9.06,-74.161014534267,40.734859720471,,,,,
3868,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.06-FRES,10B-E02-C202-9.06-FRES,2010-03-16 12:49:00,N,,9.06,9.06,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55480,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.06,-9.06,-9.06,-74.161014534267,40.734859720471,,,,,
3869,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.06-FRES,10B-E02-C202-9.06-FRES,2010-03-16 12:49:00,N,,9.06,9.06,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55480,TEMP,Temperature,,4.95,4.95,deg c,,Yes,Y,,,,,,,,,4.95,4.95,deg c,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.06,-9.06,-9.06,-74.161014534267,40.734859720471,,,,,
3870,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.06-FRES,10B-E02-C202-9.06-FRES,2010-03-16 12:49:00,N,,9.06,9.06,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55480,TURB,Turbidity,,122.5,122.5,ntu,,Yes,Y,,,,,,,,,122.5,122.5,ntu,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.06,-9.06,-9.06,-74.161014534267,40.734859720471,,,,N,
3871,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.45-FRES,10B-E02-C202-9.45-FRES,2010-03-16 12:49:00,N,,9.45,9.45,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55481,OBS,OBS,,1.179,1.179,volts,,Yes,Y,,,,,,,,,1.179,1.179,volts,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.45,-9.45,-9.45,-74.161014534267,40.734859720471,,,,,
3872,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.45-FRES,10B-E02-C202-9.45-FRES,2010-03-16 12:49:00,N,,9.45,9.45,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55481,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.45,-9.45,-9.45,-74.161014534267,40.734859720471,,,,,
3873,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.45-FRES,10B-E02-C202-9.45-FRES,2010-03-16 12:49:00,N,,9.45,9.45,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55481,TEMP,Temperature,,4.95,4.95,deg c,,Yes,Y,,,,,,,,,4.95,4.95,deg c,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.45,-9.45,-9.45,-74.161014534267,40.734859720471,,,,,
3874,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.45-FRES,10B-E02-C202-9.45-FRES,2010-03-16 12:49:00,N,,9.45,9.45,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55481,TURB,Turbidity,,117.95,117.95,ntu,,Yes,Y,,,,,,,,,117.95,117.95,ntu,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.45,-9.45,-9.45,-74.161014534267,40.734859720471,,,,N,
3875,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.84-FRES,10B-E02-C202-9.84-FRES,2010-03-16 12:49:00,N,,9.84,9.84,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55482,OBS,OBS,,1.222,1.222,volts,,Yes,Y,,,,,,,,,1.222,1.222,volts,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.84,-9.84,-9.84,-74.161014534267,40.734859720471,,,,,
3876,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.84-FRES,10B-E02-C202-9.84-FRES,2010-03-16 12:49:00,N,,9.84,9.84,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55482,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.84,-9.84,-9.84,-74.161014534267,40.734859720471,,,,,
3877,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.84-FRES,10B-E02-C202-9.84-FRES,2010-03-16 12:49:00,N,,9.84,9.84,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55482,TEMP,Temperature,,4.95,4.95,deg c,,Yes,Y,,,,,,,,,4.95,4.95,deg c,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.84,-9.84,-9.84,-74.161014534267,40.734859720471,,,,,
3878,NJD980528996,10B-E02-C202,2.02,,,10B-E02-C202-9.84-FRES,10B-E02-C202-9.84-FRES,2010-03-16 12:49:00,N,,9.84,9.84,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:49:00,,N,INITIAL,,,,,,,,,55482,TURB,Turbidity,,122.15,122.15,ntu,,Yes,Y,,,,,,,,,122.15,122.15,ntu,TRG,-74.1610145343,40.7348597205,4.68,PR,-9.84,-9.84,-9.84,-74.161014534267,40.734859720471,,,,N,
3879,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.01-FRES,10B-E02-C203-10.01-FRES,2010-03-16 12:57:00,N,,10.01,10.01,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55483,OBS,OBS,,0.974,0.974,volts,,Yes,Y,,,,,,,,,0.974,0.974,volts,TRG,-74.151732581,40.733558402,4.18,PR,-10.01,-10.01,-10.01,-74.15173258095,40.733558401994,,,,,
3880,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.01-FRES,10B-E02-C203-10.01-FRES,2010-03-16 12:57:00,N,,10.01,10.01,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55483,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.151732581,40.733558402,4.18,PR,-10.01,-10.01,-10.01,-74.15173258095,40.733558401994,,,,,
3881,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.01-FRES,10B-E02-C203-10.01-FRES,2010-03-16 12:57:00,N,,10.01,10.01,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55483,TEMP,Temperature,,4.98,4.98,deg c,,Yes,Y,,,,,,,,,4.98,4.98,deg c,TRG,-74.151732581,40.733558402,4.18,PR,-10.01,-10.01,-10.01,-74.15173258095,40.733558401994,,,,,
3882,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.01-FRES,10B-E02-C203-10.01-FRES,2010-03-16 12:57:00,N,,10.01,10.01,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55483,TURB,Turbidity,,97.41,97.41,ntu,,Yes,Y,,,,,,,,,97.41,97.41,ntu,TRG,-74.151732581,40.733558402,4.18,PR,-10.01,-10.01,-10.01,-74.15173258095,40.733558401994,,,,N,
3883,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.33-FRES,10B-E02-C203-10.33-FRES,2010-03-16 12:57:00,N,,10.33,10.33,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55484,OBS,OBS,,0.98,0.98,volts,,Yes,Y,,,,,,,,,0.98,0.98,volts,TRG,-74.151732581,40.733558402,4.18,PR,-10.33,-10.33,-10.33,-74.15173258095,40.733558401994,,,,,
3884,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.33-FRES,10B-E02-C203-10.33-FRES,2010-03-16 12:57:00,N,,10.33,10.33,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55484,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.151732581,40.733558402,4.18,PR,-10.33,-10.33,-10.33,-74.15173258095,40.733558401994,,,,,
3885,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.33-FRES,10B-E02-C203-10.33-FRES,2010-03-16 12:57:00,N,,10.33,10.33,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55484,TEMP,Temperature,,4.98,4.98,deg c,,Yes,Y,,,,,,,,,4.98,4.98,deg c,TRG,-74.151732581,40.733558402,4.18,PR,-10.33,-10.33,-10.33,-74.15173258095,40.733558401994,,,,,
3886,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.33-FRES,10B-E02-C203-10.33-FRES,2010-03-16 12:57:00,N,,10.33,10.33,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55484,TURB,Turbidity,,97.96,97.96,ntu,,Yes,Y,,,,,,,,,97.96,97.96,ntu,TRG,-74.151732581,40.733558402,4.18,PR,-10.33,-10.33,-10.33,-74.15173258095,40.733558401994,,,,N,
3887,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.7-FRES,10B-E02-C203-10.7-FRES,2010-03-16 12:57:00,N,,10.7,10.7,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55485,OBS,OBS,,0.979,0.979,volts,,Yes,Y,,,,,,,,,0.979,0.979,volts,TRG,-74.151732581,40.733558402,4.18,PR,-10.7,-10.7,-10.7,-74.15173258095,40.733558401994,,,,,
3888,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.7-FRES,10B-E02-C203-10.7-FRES,2010-03-16 12:57:00,N,,10.7,10.7,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55485,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.151732581,40.733558402,4.18,PR,-10.7,-10.7,-10.7,-74.15173258095,40.733558401994,,,,,
3889,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.7-FRES,10B-E02-C203-10.7-FRES,2010-03-16 12:57:00,N,,10.7,10.7,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55485,TEMP,Temperature,,4.98,4.98,deg c,,Yes,Y,,,,,,,,,4.98,4.98,deg c,TRG,-74.151732581,40.733558402,4.18,PR,-10.7,-10.7,-10.7,-74.15173258095,40.733558401994,,,,,
3890,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-10.7-FRES,10B-E02-C203-10.7-FRES,2010-03-16 12:57:00,N,,10.7,10.7,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55485,TURB,Turbidity,,97.87,97.87,ntu,,Yes,Y,,,,,,,,,97.87,97.87,ntu,TRG,-74.151732581,40.733558402,4.18,PR,-10.7,-10.7,-10.7,-74.15173258095,40.733558401994,,,,N,
3891,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-11.02-FRES,10B-E02-C203-11.02-FRES,2010-03-16 12:57:00,N,,11.02,11.02,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55486,OBS,OBS,,0.978,0.978,volts,,Yes,Y,,,,,,,,,0.978,0.978,volts,TRG,-74.151732581,40.733558402,4.18,PR,-11.02,-11.02,-11.02,-74.15173258095,40.733558401994,,,,,
3892,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-11.02-FRES,10B-E02-C203-11.02-FRES,2010-03-16 12:57:00,N,,11.02,11.02,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55486,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.151732581,40.733558402,4.18,PR,-11.02,-11.02,-11.02,-74.15173258095,40.733558401994,,,,,
3893,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-11.02-FRES,10B-E02-C203-11.02-FRES,2010-03-16 12:57:00,N,,11.02,11.02,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55486,TEMP,Temperature,,4.98,4.98,deg c,,Yes,Y,,,,,,,,,4.98,4.98,deg c,TRG,-74.151732581,40.733558402,4.18,PR,-11.02,-11.02,-11.02,-74.15173258095,40.733558401994,,,,,
3894,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-11.02-FRES,10B-E02-C203-11.02-FRES,2010-03-16 12:57:00,N,,11.02,11.02,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55486,TURB,Turbidity,,97.79,97.79,ntu,,Yes,Y,,,,,,,,,97.79,97.79,ntu,TRG,-74.151732581,40.733558402,4.18,PR,-11.02,-11.02,-11.02,-74.15173258095,40.733558401994,,,,N,
3895,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-11.35-FRES,10B-E02-C203-11.35-FRES,2010-03-16 12:57:00,N,,11.35,11.35,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55487,OBS,OBS,,0.978,0.978,volts,,Yes,Y,,,,,,,,,0.978,0.978,volts,TRG,-74.151732581,40.733558402,4.18,PR,-11.35,-11.35,-11.35,-74.15173258095,40.733558401994,,,,,
3896,NJD980528996,10B-E02-C203,2.03,,,10B-E02-C203-11.35-FRES,10B-E02-C203-11.35-FRES,2010-03-16 12:57:00,N,,11.35,11.35,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 12:57:00,,N,INITIAL,,,,,,,,,55487,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.151732581,40.733558402,4.18,PR,-11.35,-11.35,-11.35,-74.15173258095,40.733558401994,,,,,
