,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
4140,PR01TICT-3,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0207,ug/kg,0.0207,N,Yes,-74.163121879,40.7604614452
4141,PR01TICT-4,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0193,ug/kg,0.0193,N,Yes,-74.1611840886,40.7622810168
4142,PR01TICT-5,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0193,ug/kg,0.0193,N,Yes,-74.1599031814,40.7636285886
4143,PR01TICT-6,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0193,ug/kg,0.0193,N,Yes,-74.1602594436,40.7633007755
4303,,2012-11-26 09:53:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",9.7,pg/g,9.7,N,Yes,-74.1303373414,40.8852039199
4304,,2012-11-26 10:29:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2.45,pg/g,2.45,N,Yes,-74.1297874017,40.8858856454
4305,,2012-11-26 10:48:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.81,pg/g,4.81,N,Yes,-74.1298302139,40.8866406413
4306,,2012-11-26 11:19:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.03,pg/g,5.03,N,Yes,-74.1302700128,40.8875533716
4307,,2012-11-26 11:39:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",6.24,pg/g,6.24,N,Yes,-74.1297852187,40.8882243259
4308,,2012-11-26 12:02:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.78,pg/g,1.78,N,Yes,-74.1297458425,40.889448442
4309,,2012-11-26 12:17:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.83,pg/g,1.83,N,Yes,-74.1288413471,40.8894894538
4310,,2012-11-12 12:17:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.745,pg/g,0.745,N,Yes,-74.1291344911,40.8862211756
4311,,2012-11-12 10:13:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.78,pg/g,1.78,N,Yes,-74.1294814731,40.8856156595
4312,,2012-11-12 13:21:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.86,pg/g,1.86,N,Yes,-74.1304999867,40.8865247569
4313,,2012-11-12 14:37:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.808,pg/g,0.808,N,Yes,-74.1296945258,40.8908674096
4314,,2012-11-26 12:38:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.13,pg/g,3.13,N,Yes,-74.1295921042,40.8917207561
4315,,2012-11-26 13:13:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.35,pg/g,1.35,N,Yes,-74.1290579632,40.8934483492
4316,,2012-11-26 13:33:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",13.9,pg/g,13.9,N,Yes,-74.1309340852,40.8956256119
4317,,2012-11-26 14:03:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",6.34,pg/g,6.34,N,Yes,-74.1320407911,40.8956648321
4318,,2012-11-26 14:17:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2.31,pg/g,2.31,N,Yes,-74.1322767696,40.8968184567
4319,,2012-11-27 07:45:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2.65,pg/g,2.65,N,Yes,-74.1328198858,40.8973828992
4320,,2012-11-27 07:59:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",16.4,pg/g,16.4,N,Yes,-74.1338080948,40.8972680083
4321,,2012-11-27 08:15:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2.58,pg/g,2.58,N,Yes,-74.1339486619,40.8980178218
4322,,2012-11-27 08:33:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.67,pg/g,3.67,N,Yes,-74.1340866057,40.9012133613
4323,,2012-11-13 08:20:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",24.5,pg/g,24.5,N,Yes,-74.1282705408,40.8925976287
4324,,2012-11-13 09:46:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.64,pg/g,1.64,N,Yes,-74.1283996995,40.8940803099
4325,,2012-11-13 10:55:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.501,pg/g,0.501,N,Yes,-74.1325827625,40.8977417297
4326,,2012-11-13 11:59:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.649,pg/g,0.649,N,Yes,-74.1331828993,40.9004281845
4327,,2012-11-13 13:30:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.33,pg/g,1.33,N,Yes,-74.1316707049,40.9043431272
4328,,2012-11-13 14:41:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.552,pg/g,0.552,N,Yes,-74.132178231,40.9048113852
4329,,2012-11-14 08:15:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",10.1,pg/g,10.1,N,Yes,-74.1324787898,40.9080294007
4330,,2012-11-14 09:14:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",9.02,pg/g,9.02,N,Yes,-74.1316419713,40.908869424
4331,,2012-11-14 11:12:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.412,pg/g,0.412,N,Yes,-74.132928963,40.9123321366
4332,,2012-11-14 11:49:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",8.76,pg/g,8.76,N,Yes,-74.1338465585,40.9132518591
4333,,2012-11-14 12:52:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.524,pg/g,0.524,N,Yes,-74.1324047267,40.9155228156
4334,,2012-11-14 13:52:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.186,pg/g,0.186,N,Yes,-74.1305767281,40.9175921375
4335,,2012-11-15 08:19:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",8.56,pg/g,8.56,N,Yes,-74.1302481177,40.9187686561
4336,,2012-11-15 09:17:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.684,pg/g,0.684,N,Yes,-74.1299355822,40.9203048111
4337,,2012-11-15 10:08:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.274,pg/g,0.274,N,Yes,-74.1317179007,40.921919041
4338,,2012-11-15 10:52:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.29,pg/g,1.29,N,Yes,-74.133381148,40.9228301651
4339,,2012-11-15 11:29:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.59,pg/g,1.59,N,Yes,-74.1356727817,40.9233287688
4340,,2012-11-15 12:25:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.34,pg/g,0.34,N,Yes,-74.1387308425,40.9233136856
4341,,2012-11-16 08:06:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.793,pg/g,0.793,N,Yes,-74.1418808049,40.9277263642
4342,,2012-11-16 09:09:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.378,pg/g,0.378,N,Yes,-74.1422063375,40.9284328194
4749,,2012-10-19 09:07:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",8.37,pg/g,8.37,N,Yes,-74.13047,40.8958
4750,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.76,pg/g,7.76,N,Yes,-74.13047,40.8958
4751,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.93,pg/g,7.93,N,Yes,-74.13047,40.8958
4752,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",10.6,pg/g,10.6,N,Yes,-74.13047,40.8958
4753,,2012-10-16 09:19:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",9.66,pg/g,9.66,N,Yes,-74.13047,40.8958
4754,,2012-10-19 09:07:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.71,pg/g,5.71,N,Yes,-74.13047,40.8958
4755,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",8.61,pg/g,8.61,N,Yes,-74.13047,40.8958
4756,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",8.99,pg/g,8.99,N,Yes,-74.13047,40.8958
4757,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",16.6,pg/g,16.6,N,Yes,-74.13047,40.8958
4758,,2012-10-16 09:19:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",13.1,pg/g,13.1,N,Yes,-74.13047,40.8958
4759,,2012-10-17 09:14:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.29,pg/g,7.29,N,Yes,-74.13047,40.8958
4760,,2012-10-17 14:56:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",10.6,pg/g,10.6,N,Yes,-74.13047,40.8958
4761,,2012-10-17 14:56:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",24.9,pg/g,24.9,N,Yes,-74.13047,40.8958
4762,,2012-10-17 14:22:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",17.3,pg/g,17.3,N,Yes,-74.13047,40.8958
4763,,2012-10-17 14:22:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",22.4,pg/g,22.4,N,Yes,-74.13047,40.8958
4764,,2012-10-17 14:56:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.44,pg/g,1.44,N,Yes,-74.13047,40.8958
4765,,2012-10-17 14:22:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",14.8,pg/g,14.8,N,Yes,-74.13047,40.8958
4766,,2012-10-17 14:22:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.803,pg/g,0.803,N,Yes,-74.13047,40.8958
4767,,2012-10-18 13:00:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.42,pg/g,7.42,N,Yes,-74.13195,40.9222
4768,,2012-10-09 12:29:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.9,pg/g,5.9,N,Yes,-74.13195,40.9222
4769,,2012-10-12 11:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",10.7,pg/g,10.7,N,Yes,-74.13195,40.9222
4770,,2012-10-10 10:24:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.51,pg/g,1.51,N,Yes,-74.13047,40.8958
4771,,2012-10-16 10:18:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.848,pg/g,0.848,N,Yes,-74.13047,40.8958
4772,,2012-10-18 09:21:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.16,pg/g,1.16,N,Yes,-74.13047,40.8958
4773,,2012-10-09 09:12:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.48,pg/g,3.48,N,Yes,-74.13047,40.8958
4774,,2012-10-15 13:32:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",9.81,pg/g,9.81,N,Yes,-74.13195,40.9222
4775,,2012-10-18 13:00:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.01,pg/g,4.01,N,Yes,-74.13195,40.9222
4776,,2012-10-18 13:00:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",8.26,pg/g,8.26,N,Yes,-74.13195,40.9222
4777,,2012-10-09 12:29:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",15.3,pg/g,15.3,N,Yes,-74.13195,40.9222
4778,,2012-10-12 11:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",10.3,pg/g,10.3,N,Yes,-74.13195,40.9222
4779,,2012-10-15 13:32:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",12.7,pg/g,12.7,N,Yes,-74.13195,40.9222
4780,,2012-10-18 13:00:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.63,pg/g,4.63,N,Yes,-74.13195,40.9222
4781,,2012-10-09 12:21:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",21.5,pg/g,21.5,N,Yes,-74.13195,40.9222
4782,,2012-10-09 12:51:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.67,pg/g,4.67,N,Yes,-74.13195,40.9222
4783,,2012-10-10 09:13:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",6.02,pg/g,6.02,N,Yes,-74.13195,40.9222
4784,,2012-10-18 13:00:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.3,pg/g,7.3,N,Yes,-74.13195,40.9222
4785,,2012-10-13 09:01:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",13.2,pg/g,13.2,N,Yes,-74.13047,40.8958
4786,,2012-10-17 09:20:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.44,pg/g,5.44,N,Yes,-74.13047,40.8958
4787,,2012-10-17 09:51:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",8.93,pg/g,8.93,N,Yes,-74.13047,40.8958
4788,,2012-10-09 09:12:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",54.2,pg/g,54.2,N,Yes,-74.13047,40.8958
4789,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",19.0,pg/g,19.0,N,Yes,-74.13047,40.8958
4790,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",44.0,pg/g,44.0,N,Yes,-74.13047,40.8958
4791,,2012-10-09 09:12:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.16,pg/g,5.16,N,Yes,-74.13047,40.8958
4792,,2012-10-09 09:12:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",6.46,pg/g,6.46,N,Yes,-74.13047,40.8958
4793,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.24,pg/g,3.24,N,Yes,-74.13047,40.8958
4794,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.38,pg/g,3.38,N,Yes,-74.13047,40.8958
4795,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.17,pg/g,5.17,N,Yes,-74.13047,40.8958
4796,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.96,pg/g,5.96,N,Yes,-74.13047,40.8958
4797,,2012-10-09 13:30:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.93,pg/g,4.93,N,Yes,-74.13047,40.8958
4798,,2012-10-18 08:49:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.7,pg/g,3.7,N,Yes,-74.13047,40.8958
4799,,2012-10-10 11:08:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.79,pg/g,4.79,N,Yes,-74.13047,40.8958
4800,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.09,pg/g,5.09,N,Yes,-74.13047,40.8958
4801,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",6.55,pg/g,6.55,N,Yes,-74.13047,40.8958
4802,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.54,pg/g,4.54,N,Yes,-74.13047,40.8958
4803,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",13.4,pg/g,13.4,N,Yes,-74.13047,40.8958
4804,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.78,pg/g,7.78,N,Yes,-74.13047,40.8958
4805,,2012-10-09 09:12:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",6.46,pg/g,6.46,N,Yes,-74.13047,40.8958
4806,,2012-10-10 11:08:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.08,pg/g,1.08,N,Yes,-74.13047,40.8958
4807,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.716,pg/g,0.716,N,Yes,-74.13047,40.8958
4808,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.802,pg/g,0.802,N,Yes,-74.13047,40.8958
4809,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.798,pg/g,0.798,N,Yes,-74.13047,40.8958
4810,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.02,pg/g,1.02,N,Yes,-74.13047,40.8958
4811,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.533,pg/g,0.533,N,Yes,-74.13047,40.8958
4812,,2012-10-09 09:12:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2.05,pg/g,2.05,N,Yes,-74.13047,40.8958
4813,,2012-10-09 13:48:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.26,pg/g,4.26,N,Yes,-74.13047,40.8958
4814,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.7,pg/g,7.7,N,Yes,-74.13047,40.8958
4815,,2012-10-10 10:32:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.5,pg/g,7.5,N,Yes,-74.13047,40.8958
4816,,2012-10-10 11:08:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.1,pg/g,5.1,N,Yes,-74.13047,40.8958
4817,,2012-10-09 10:04:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.73,pg/g,1.73,N,Yes,-74.13047,40.8958
4818,,2012-10-10 10:32:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.87,pg/g,1.87,N,Yes,-74.13047,40.8958
4819,,2012-10-10 11:08:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1.25,pg/g,1.25,N,Yes,-74.13047,40.8958
