,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
3905,PR0008FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.808,ug/kg,,Y,Yes,-74.152483,40.733829
3906,PR0008EELCEN,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.64,ug/kg,0.64,N,Yes,-74.153951,40.73386
3907,PR0011FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.25,ug/kg,,Y,Yes,-74.163389,40.758519
3908,PR0011FISHCEN,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.368,ug/kg,,Y,Yes,-74.163389,40.758519
3909,PR0009SDM,2000-05-24 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.493,ug/kg,0.493,N,Yes,-74.164085,40.739015
3910,PR0011EELCEN,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.123,ug/kg,,Y,Yes,-74.164373,40.75686
3911,PR0012SDM,2000-05-19 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",2.38,ug/kg,2.38,N,Yes,-74.159689,40.764734
3912,PR0001FISHCEN,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.222,ug/kg,,Y,Yes,-74.118002,40.731548
3913,PR0001FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.725,ug/kg,,Y,Yes,-74.118002,40.731548
3914,PR0011EELCEN,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.638,ug/kg,0.638,N,Yes,-74.164373,40.75686
3915,PR0013SDM,2000-05-23 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.5,ug/kg,0.5,N,Yes,-74.121139,40.725626
3916,PR0014TIMWM,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.116,ug/kg,,Y,Yes,-74.135374,40.740863
3917,PR0001TIMWM,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.138,ug/kg,,Y,Yes,-74.11987,40.729493
3918,PR0005SDM,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",2.34,ug/kg,2.34,N,Yes,-74.137379,40.74203
3919,PR0006SDM,2000-05-22 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.498,ug/kg,0.498,N,Yes,-74.146438,40.735394
3920,PR0008SDM,2000-05-22 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.469,ug/kg,0.469,N,Yes,-74.152065,40.734647
3921,PR0008FISHCEN,2000-05-15 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0572,ug/kg,,Y,Yes,-74.152483,40.733829
3922,PR0008FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0997,ug/kg,,Y,Yes,-74.152483,40.733829
3923,PR0008FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.385,ug/kg,,Y,Yes,-74.152483,40.733829
3924,PR0008FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.642,ug/kg,,Y,Yes,-74.152483,40.733829
3925,PR0008EELCEN,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.626,ug/kg,0.626,N,Yes,-74.153951,40.73386
3926,PR0011CRAB,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.141,ug/kg,0.141,N,Yes,-74.163457,40.757718
3927,PR0011CRAB,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.12,ug/kg,,Y,Yes,-74.163457,40.757718
3928,PR0011FISHCEN,2000-05-15 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.354,ug/kg,,Y,Yes,-74.163389,40.758519
3929,PR0011FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.282,ug/kg,,Y,Yes,-74.163389,40.758519
3930,PR0011FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.602,ug/kg,,Y,Yes,-74.163389,40.758519
3931,PR0011FISHCEN,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.596,ug/kg,0.596,N,Yes,-74.163389,40.758519
3932,PR0011TIMWM,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.101,ug/kg,,Y,Yes,-74.163286,40.757866
3933,PR0014SDM,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",2.48,ug/kg,2.48,N,Yes,-74.135645,40.740837
3934,PR0014CRAB,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.154,ug/kg,,Y,Yes,-74.135662,40.740925
3935,PR0015SDM,2000-05-22 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.495,ug/kg,0.495,N,Yes,-74.153506,40.73455
4144,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.122,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
4145,PR01TIAE-2,2001-08-06 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0828,ug/kg,,Y,Yes,-74.1625981458,40.7605030791
4146,PR01TIAE-3,2001-08-08 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0699,ug/kg,,Y,Yes,-74.1616538587,40.761739602
4147,PR01TIAE-4,2001-08-06 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0385,ug/kg,,Y,Yes,-74.1643043127,40.7539531997
4148,PR01TIAE-5,2001-08-07 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.043,ug/kg,,Y,Yes,-74.1630866024,40.7598739064
4149,PR01TIAE-6,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0551,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
4150,PR01TICT-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.129,ug/kg,,Y,Yes,-74.1602594436,40.7633007755
4151,PR01TICT-2,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.176,ug/kg,,Y,Yes,-74.1583924158,40.7652880409
4152,PR01TICT-3,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,,Y,Yes,-74.163121879,40.7604614452
4153,PR01TICT-4,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.108,ug/kg,,Y,Yes,-74.1611840886,40.7622810168
4154,PR01TICT-5,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0942,ug/kg,,Y,Yes,-74.1599031814,40.7636285886
4155,PR01TICT-6,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.102,ug/kg,,Y,Yes,-74.1602594436,40.7633007755
4343,,2012-11-26 09:53:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",110.0,pg/g,5.93,Y,Yes,-74.1303373414,40.8852039199
4344,,2012-11-26 10:29:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",10.1,pg/g,2.48,Y,Yes,-74.1297874017,40.8858856454
4345,,2012-11-26 10:48:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",12.2,pg/g,2.36,Y,Yes,-74.1298302139,40.8866406413
4346,,2012-11-26 11:19:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",102.0,pg/g,3.72,Y,Yes,-74.1302700128,40.8875533716
4347,,2012-11-26 11:39:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",21.1,pg/g,3.68,Y,Yes,-74.1297852187,40.8882243259
4348,,2012-11-26 12:02:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",12.8,pg/g,1.5,Y,Yes,-74.1297458425,40.889448442
4349,,2012-11-26 12:17:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",7.68,pg/g,2.12,Y,Yes,-74.1288413471,40.8894894538
4350,,2012-11-12 12:17:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",7.09,pg/g,0.458,Y,Yes,-74.1291344911,40.8862211756
4351,,2012-11-12 10:13:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",10.6,pg/g,1.39,Y,Yes,-74.1294814731,40.8856156595
4352,,2012-11-12 13:21:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",14.2,pg/g,1.36,Y,Yes,-74.1304999867,40.8865247569
4353,,2012-11-12 14:37:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",7.33,pg/g,0.639,Y,Yes,-74.1296945258,40.8908674096
4354,,2012-11-26 12:38:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",9.62,pg/g,1.81,Y,Yes,-74.1295921042,40.8917207561
4355,,2012-11-26 13:13:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.08,pg/g,1.09,Y,Yes,-74.1290579632,40.8934483492
4356,,2012-11-26 13:33:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",77.3,pg/g,12.2,Y,Yes,-74.1309340852,40.8956256119
4357,,2012-11-26 14:03:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",37.8,pg/g,1.93,Y,Yes,-74.1320407911,40.8956648321
4358,,2012-11-26 14:17:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.6,pg/g,1.22,Y,Yes,-74.1322767696,40.8968184567
4359,,2012-11-27 07:45:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",9.87,pg/g,1.9,Y,Yes,-74.1328198858,40.8973828992
4360,,2012-11-27 07:59:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",14.3,pg/g,13.6,Y,Yes,-74.1338080948,40.8972680083
4361,,2012-11-27 08:15:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",18.0,pg/g,2.08,Y,Yes,-74.1339486619,40.8980178218
4362,,2012-11-27 08:33:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",13.8,pg/g,3.11,Y,Yes,-74.1340866057,40.9012133613
4363,,2012-11-13 08:20:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",21.5,pg/g,21.5,N,Yes,-74.1282705408,40.8925976287
4364,,2012-11-13 09:46:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",9.85,pg/g,1.15,Y,Yes,-74.1283996995,40.8940803099
4365,,2012-11-13 10:55:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",3.8,pg/g,0.321,Y,Yes,-74.1325827625,40.8977417297
4366,,2012-11-13 11:59:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",3.65,pg/g,0.338,Y,Yes,-74.1331828993,40.9004281845
4367,,2012-11-13 13:30:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.83,pg/g,0.669,Y,Yes,-74.1316707049,40.9043431272
4368,,2012-11-13 14:41:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.43,pg/g,0.435,Y,Yes,-74.132178231,40.9048113852
4369,,2012-11-14 08:15:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",32.7,pg/g,7.79,Y,Yes,-74.1324787898,40.9080294007
4370,,2012-11-14 09:14:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",106.0,pg/g,7.04,Y,Yes,-74.1316419713,40.908869424
4371,,2012-11-14 11:12:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.92,pg/g,0.348,Y,Yes,-74.132928963,40.9123321366
4372,,2012-11-14 11:49:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",7.27,pg/g,7.27,N,Yes,-74.1338465585,40.9132518591
4373,,2012-11-14 12:52:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.27,pg/g,0.431,Y,Yes,-74.1324047267,40.9155228156
4374,,2012-11-14 13:52:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.24,pg/g,0.163,Y,Yes,-74.1305767281,40.9175921375
4375,,2012-11-15 08:19:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",43.9,pg/g,7.26,Y,Yes,-74.1302481177,40.9187686561
4376,,2012-11-15 09:17:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.82,pg/g,0.479,Y,Yes,-74.1299355822,40.9203048111
4377,,2012-11-15 10:08:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.07,pg/g,0.225,Y,Yes,-74.1317179007,40.921919041
4378,,2012-11-15 10:52:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.16,pg/g,0.861,Y,Yes,-74.133381148,40.9228301651
4379,,2012-11-15 11:29:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",15.0,pg/g,1.04,Y,Yes,-74.1356727817,40.9233287688
4380,,2012-11-15 12:25:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.95,pg/g,0.264,Y,Yes,-74.1387308425,40.9233136856
4381,,2012-11-16 08:06:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",10.6,pg/g,0.391,Y,Yes,-74.1418808049,40.9277263642
4382,,2012-11-16 09:09:00,2012 CPG Benthic Sediment Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",2.58,pg/g,0.223,Y,Yes,-74.1422063375,40.9284328194
4852,,2012-10-19 09:07:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",61.8,pg/g,4.89,Y,Yes,-74.13047,40.8958
4853,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",54.6,pg/g,3.29,Y,Yes,-74.13047,40.8958
4854,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",64.4,pg/g,6.18,Y,Yes,-74.13047,40.8958
4855,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",88.8,pg/g,6.25,Y,Yes,-74.13047,40.8958
4856,,2012-10-16 09:19:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",93.0,pg/g,7.75,Y,Yes,-74.13047,40.8958
4857,,2012-10-19 09:07:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",89.9,pg/g,4.72,Y,Yes,-74.13047,40.8958
4858,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",58.6,pg/g,5.3,Y,Yes,-74.13047,40.8958
4859,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",96.8,pg/g,8.43,Y,Yes,-74.13047,40.8958
4860,,2012-10-17 13:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",150.0,pg/g,9.01,Y,Yes,-74.13047,40.8958
4861,,2012-10-16 09:19:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",64.8,pg/g,9.59,Y,Yes,-74.13047,40.8958
4862,,2012-10-17 09:14:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",35.7,pg/g,4.46,Y,Yes,-74.13047,40.8958
4863,,2012-10-17 14:56:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",82.0,pg/g,8.16,Y,Yes,-74.13047,40.8958
4864,,2012-10-17 14:56:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",233.0,pg/g,16.3,Y,Yes,-74.13047,40.8958
4865,,2012-10-17 14:22:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",198.0,pg/g,13.6,Y,Yes,-74.13047,40.8958
4866,,2012-10-17 14:22:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",204.0,pg/g,13.8,Y,Yes,-74.13047,40.8958
4867,,2012-10-17 14:56:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",7.45,pg/g,1.1,Y,Yes,-74.13047,40.8958
4868,,2012-10-17 14:22:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",9.8,pg/g,2.51,Y,Yes,-74.13047,40.8958
4869,,2012-10-17 14:22:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",6.11,pg/g,0.597,Y,Yes,-74.13047,40.8958
4870,,2012-10-18 13:00:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",44.5,pg/g,5.02,Y,Yes,-74.13195,40.9222
4871,,2012-10-09 12:29:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",57.7,pg/g,4.86,Y,Yes,-74.13195,40.9222
4872,,2012-10-12 11:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",90.8,pg/g,5.62,Y,Yes,-74.13195,40.9222
4873,,2012-10-10 10:24:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",12.1,pg/g,1.14,Y,Yes,-74.13047,40.8958
4874,,2012-10-16 10:18:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",6.4,pg/g,0.818,Y,Yes,-74.13047,40.8958
4875,,2012-10-18 09:21:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.79,pg/g,0.748,Y,Yes,-74.13047,40.8958
4876,,2012-10-09 09:12:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",54.3,pg/g,4.22,Y,Yes,-74.13047,40.8958
4877,,2012-10-15 13:32:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",85.2,pg/g,6.43,Y,Yes,-74.13195,40.9222
4878,,2012-10-18 13:00:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",66.1,pg/g,4.09,Y,Yes,-74.13195,40.9222
4879,,2012-10-18 13:00:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",51.2,pg/g,5.54,Y,Yes,-74.13195,40.9222
4880,,2012-10-09 12:29:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",88.6,pg/g,7.43,Y,Yes,-74.13195,40.9222
4881,,2012-10-12 11:36:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",53.4,pg/g,6.82,Y,Yes,-74.13195,40.9222
4882,,2012-10-15 13:32:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",88.3,pg/g,8.6,Y,Yes,-74.13195,40.9222
4883,,2012-10-18 13:00:00,2012 CPG Tissue Survey Above Dundee Dam,E1668C,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",93.7,pg/g,4.33,Y,Yes,-74.13195,40.9222
